Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
etro bistro perth,Perth,AU,2,07,00,14,30
etro bistro perth,Perth,AU,3,07,00,15,00
etro bistro perth,Perth,AU,4,07,00,15,00
etro bistro perth,Perth,AU,5,07,00,16,00
etro bistro perth,Perth,AU,6,08,00,16,00
etto melbourne,Melbourne,AU,0,10,30,21,30
etto melbourne,Melbourne,AU,1,10,30,21,30
etto melbourne,Melbourne,AU,2,10,30,21,30
etto melbourne,Melbourne,AU,3,10,30,21,30
etto melbourne,Melbourne,AU,4,10,30,21,30
etto melbourne,Melbourne,AU,5,12,00,21,30
etto melbourne,Melbourne,AU,6,12,00,21,30
european bier cafe melbourne,Melbourne,AU,0,12,00,01,00
european bier cafe melbourne,Melbourne,AU,1,12,00,01,00
european bier cafe melbourne,Melbourne,AU,2,12,00,01,00
european bier cafe melbourne,Melbourne,AU,3,12,00,01,00
european bier cafe melbourne,Melbourne,AU,4,12,00,03,00
european bier cafe melbourne,Melbourne,AU,5,12,00,03,00
european bier cafe melbourne,Melbourne,AU,6,12,00,01,00
ezard melbourne,Melbourne,AU,0,12,00,14,30
ezard melbourne,Melbourne,AU,0,18,00,22,30
ezard melbourne,Melbourne,AU,1,12,00,14,30
ezard melbourne,Melbourne,AU,1,18,00,22,30
ezard melbourne,Melbourne,AU,2,12,00,14,30
ezard melbourne,Melbourne,AU,2,18,00,22,30
ezard melbourne,Melbourne,AU,3,12,00,14,30
ezard melbourne,Melbourne,AU,3,18,00,22,30
ezard melbourne,Melbourne,AU,4,12,00,14,30
ezard melbourne,Melbourne,AU,4,18,00,22,30
ezard melbourne,Melbourne,AU,5,17,30,22,30
fab fish and burger grill brisbane,Brisbane,AU,0,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,1,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,2,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,3,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,4,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,5,11,00,23,00
fab fish and burger grill brisbane,Brisbane,AU,6,11,00,23,00
fairmont restaurant sydney,Sydney,AU,0,12,00,15,00
fairmont restaurant sydney,Sydney,AU,1,12,00,15,00
fairmont restaurant sydney,Sydney,AU,2,12,00,15,00
fairmont restaurant sydney,Sydney,AU,3,12,00,15,00
fairmont restaurant sydney,Sydney,AU,4,12,00,15,00
famishd melbourne,Melbourne,AU,0,07,00,16,00
famishd melbourne,Melbourne,AU,1,07,00,16,00
famishd melbourne,Melbourne,AU,2,07,00,16,00
famishd melbourne,Melbourne,AU,3,07,00,16,00
famishd melbourne,Melbourne,AU,4,07,00,16,00
farmers daughter braddon,Braddon,AU,0,07,00,15,00
farmers daughter braddon,Braddon,AU,1,07,00,15,00
farmers daughter braddon,Braddon,AU,2,07,00,15,00
farmers daughter braddon,Braddon,AU,3,07,00,15,00
farmers daughter braddon,Braddon,AU,4,07,00,15,00
farmers daughter braddon,Braddon,AU,5,08,00,14,00
farmers daughter braddon,Braddon,AU,6,08,00,14,00
farmers daughter yarralumla,Yarralumla,AU,0,07,00,15,00
farmers daughter yarralumla,Yarralumla,AU,1,07,00,15,00
